occupationUri,skillUri,relationType,skillType
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/0d168770-4d9c-4096-b048-a6577818d306,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/0d4471ae-3820-4c23-8566-f44a7bd159b2,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/0da6cab1-0ee9-4391-a299-f71fbf21db56,essential,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/0de61385-de6d-4146-ba32-1cc1bc102220,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/0fb753a1-2ef2-4429-84d2-ecb2b24daf7a,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/11eebd42-44ab-401d-8a2c-bdb9fc9beb50,essential,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/13bdd41a-2a18-441f-96db-41252c519413,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/14d1e367-3efe-4ec5-86ae-eca48710ee4e,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/172020d1-e151-445b-8173-e2a5fb16fe51,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/19a8293b-8e95-4de3-983f-77484079c389,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/1d86f05e-e9cc-40ce-99d8-2b21cc71b16b,essential,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/2164e860-7f20-48bc-b98c-5d9f8a561550,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,essential,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/248894d1-42dc-474f-af6e-2da52ac0c679,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/2522a6ce-3202-4ac8-9f5b-b9cb5a3a83a1,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/25b291b5-8245-4d9d-b391-86a8a31d7109,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/2b7a79e5-84d8-4880-be66-3d9bb05bea17,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/2bde42ae-e776-41c1-9ded-b07b30bfe985,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/2c4e11ef-da18-4e19-816b-e6bc19e12424,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/2ddb1226-1117-4eb4-ae65-3a2f5a5a3c80,essential,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/300d432b-f457-4cd3-9cb1-1858c7d14954,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/32428b21-514b-42c2-81b5-244a7804ea74,essential,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/33a82b83-c838-4889-ae62-fae1317481eb,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/397da142-ab35-48fe-b154-7c38f447adfb,essential,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/3a5231a0-8c30-48ee-b671-08e2debd4441,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/3cfa46e9-b7da-44ac-b09e-9596dffe0425,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/401eb8d8-6daa-4f8b-90ad-60afc71eb4f8,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/418a56a2-7cfc-4b6d-8cf5-5c2add99a849,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/42ed3bfb-1a01-4c8b-9758-fc6438865734,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/4350c38d-0fe9-4ca7-bab9-40ed7f72b04f,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/449d119b-2d66-43a9-9230-7d27f16afbb6,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/47b9bbcf-356c-4782-83a4-7f5a1b2b51a3,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/4c016b68-4116-468c-9dc6-42710c239e4a,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/4da4587a-fd0b-4ca2-886c-c42a1562d432,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/5063a99f-975b-4a7c-85e3-69ecb375b4d3,essential,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/51586df8-1c46-4b47-8583-773cb63bf00b,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/52cf3037-ab53-4806-85ed-7fd21ea7f6a1,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/545c80e8-7ab2-42fe-af64-242211e94709,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/553e1d2d-abf1-4b37-8ac4-c5c78a8edbc0,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/56a7f561-1d55-43c9-9cd7-36a0a9bc6c50,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/5898d99a-62a4-4e10-a2e3-0d815ce44248,essential,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/58d7a289-dafd-4363-833f-d1dc4140885e,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/5b9cde20-f1b9-4adc-bfb3-dbf70b14138d,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/6014921e-1d25-4039-adc2-04852d61880e,essential,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/6417a4cc-6f61-4459-a114-761a7fa0279d,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/6474fc36-67ae-436b-9d39-c14402c6a89b,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/69f0167e-75d9-46cf-847f-72a592880ebb,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/6b3afb82-c4ea-4f14-be54-a757fb762663,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/6b643893-0a1f-4f6c-83a1-e7eef75849b9,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/6b6a9252-2ed7-4862-a02f-1578f4a532ea,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/6f1edc19-191f-4ba5-a048-ee69aff05bab,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/6f8a40d6-f9ce-43ec-a72f-d4213a53f3ed,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/709ef32a-7435-48e2-8fa2-16e389ecab8a,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/71746a0b-e58d-4dc4-ad03-bd84082eae21,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/7814e88f-c133-4c3b-b27f-857afa145d42,essential,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/797a4416-0b8d-44f3-8fcd-eb10bd0be6b4,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/7d10fcb2-b368-48ab-996b-7c9fafcf68ed,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/7e1f9657-ab4e-407c-842f-b846197060e3,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/82de2df7-0d6c-42b1-94ac-b3e9a029e917,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/8359bd04-d2cb-4757-af1f-39a921df9efe,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/8369ede5-4200-4a44-be2e-bc60ef959259,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/85c11255-469f-41bd-a6d1-382bc4a87783,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/861cc783-6d4c-442e-9081-3a6e389be454,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/867137fb-ff1b-4ca3-99f3-cb6969aa2c68,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/86d2e2ea-1ba2-4aa6-b465-8a1f9abc81b8,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/8c4c49d4-9708-433f-8ca7-bf2c5211ee49,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/8fa840f7-e66a-4370-8e6d-7d554260c31c,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/901105f8-3a08-453e-b1dc-23619e317fd3,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/90be83d9-56f1-46a4-a6bc-96c51f6c9025,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/925463a7-d51f-4d5b-9f79-4d28cf30acde,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/9707091a-323b-4240-877a-5999a19286f0,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/976455eb-5bbe-4493-ae64-ed16c3b009ea,essential,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/993b1e23-f2de-4bd8-b33f-f86dde1c8e9d,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/9973a5a2-7822-4161-99e9-95c781eb63f8,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/9d2e926f-53d9-41f5-98f3-19dfaa687f3f,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/a3ce2bf7-5562-4639-9b52-fdb4850a3904,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/a4d336a6-9ffd-402a-91cc-f359716ba4e0,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/acf0a78c-f4e3-4bd9-a5cc-9cf4791b3b95,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/b105ec9b-0857-41d6-8d07-a83e58b73d90,essential,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/b1604a2d-c26a-427d-bda9-b8073a319fe9,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/b633eb55-8f1f-4ae6-ab4c-2022ffe2cb7f,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/b9aad733-959a-4178-984f-53e4bd05b420,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/ba04b19b-0b18-4d5c-b799-4db31a98e58d,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/bb2b4485-2bad-402f-8517-44bf7d9afff4,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/bb99af26-71ff-4dca-bde7-1eb1f6194426,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/bd14968e-e409-45af-b362-3495ed7b10e0,essential,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/be80acfc-b6f2-4411-9b8d-b19d9cd2556a,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/bf7ea00f-db77-4a95-9b9f-2d12b6d9fcb4,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/c2cbbccf-4ffd-4626-86e7-505b39c872a0,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/c3a03c5a-c260-4c26-9b9a-873abb396f4d,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/c7451027-8249-405a-bb1b-342ff0f3fb3b,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/c7cc6dc5-d56b-4323-8e5c-47c4022f615f,essential,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/ca73ac82-867a-4afa-9732-834aebe896ff,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/ce26e71f-2d47-474e-89b6-7920931ac4fc,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/ce8ae6ca-61d8-4174-b457-641de96cbff4,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/cf3e976d-2c3e-495c-a874-f9e8a66d3b48,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/d31fab87-2a7d-485c-b699-2901ca294b15,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/d54a1355-05c8-45eb-9c42-267d2cfcdf44,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/d56fc2b5-4b0a-4e7e-9bde-a33736f6ff18,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/d78dedfc-21d2-45fd-ba05-e56b7a8865e6,essential,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/d8829a1d-dbde-435b-b921-29d6462f35c9,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/da042121-959d-451b-b4d0-3bbf07c1bc67,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/dcdd5ddf-82a6-4ac3-8edc-d4b23cae9a88,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/def007fa-5fed-4a5f-91a2-b0d7e3db1be1,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/dfff95c6-9758-4c04-a228-7eaa88dec6cd,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/e5b5053e-0ef6-4c4e-a3f2-42f955f4322c,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/e8b89eb6-51e8-4c3a-babb-88b2e110376b,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/eb0e5615-1575-4a86-a1a2-7d39595033c5,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/ed39edd3-44d0-4a16-9796-bfb99f92baf3,essential,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/ed8de897-adbe-4f0e-b4d2-534953e64c72,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/f049d050-12da-4e40-813a-2b5eb6df6b51,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/f0ff6f10-cbb4-44c0-acd5-ed17046b1396,optional,skill/competence
